Time (days),Cover Temperature (C),Internal Air Temperature (C),Vegetation Temperature (C),Growing Medium Temperature (C),Tray Temperature (C),Floor Temperature (C),Soil Layer 1 Temperature (C),Soil Layer 2 Temperature (C),Soil Layer 3 Temperature (C),Soil Layer 4 Temperature (C),Vegetation Mean Temperature (C),Vegetation Temperature Sum (C),Water Vapour Density (kg/m^3),CO2 Density (kg/m^3),Carbohydrate in Buffer (kg/m^2),Carbohydrate in Fruit (kg/m^2),Carbohydrate in Leaf (kg/m^2),Carbohydrate in Stem (kg/m^2),Relative Growth Rate of Fruit (1/s),Relative Growth Rate of Leaf (1/s),Relative Growth Rate of Stem (1/s)
0.0177893518518518,9.441366631684446,10.999470549517696,11.67522551954812,11.70490303787301,11.845423474516451,11.959789688376476,12.000013188487571,12.00097722545621,11.988213735094403,11.005259528064698,285.15027973850255,0.2137660518816554,0.0092047343322839,0.0007641624138573,0.0098945017895784,0.0010007331057035,0.0100433863958034,0.0100345875028085,4.806500689344829e-07,2.818300545917592e-06,2.2416717678482605e-06
0.0178009259259259,9.440913848629693,10.998961593084118,11.67464004818072,11.704529137687588,11.845106820372736,11.959706989164772,11.999971052993658,12.000976501307946,11.988206257095785,11.005262932061951,285.15027596419907,0.2139011697260582,0.0092047686459899,0.0007641648765985,0.0098944331679122,0.0010007335867118,0.0100434146158331,0.010034609996999,4.80653332007008e-07,2.8182900484603964e-06,2.2416609487042603e-06
0.0178125,9.44046250780724,10.998453251402625,11.674054670177611,11.704155244292965,11.844790181151607,11.959624301847896,11.999928884458257,12.00097577275585,11.988198779315212,11.00526633603613,285.1502721832091,0.2140362808400023,0.0092048022278965,0.0007641673379747,0.0098943645464105,0.0010007340677236,0.0100434428359416,0.0100346324911307,4.80656591993566e-07,2.8182783678208645e-06,2.241650119772049e-06
0.017824074074074,9.440012608736424,10.997945521718066,11.67346938570887,11.703781357726996,11.844473557046342,11.959541626366104,11.999886682955776,12.000975039797254,11.98819130175258,11.005269739987227,285.150268395535,0.2141713852258092,0.0092048350774882,0.0007641697979856,0.0098942959250734,0.0010007345487388,0.0100434710561299,0.0100346549852037,4.806598488959489e-07,2.818265491929139e-06,2.241639281057368e-06
0.0178356481481481,9.43956415096062,10.997438401274394,11.672884194942128,11.70340747802669,11.844156948248838,11.959458962659312,11.999844448560625,12.000974302429654,11.988183824407711,11.005273143915304,285.1502646011793,0.2143064828858122,0.0092048671942499,0.000764172256631,0.0098942273039015,0.0010007350297576,0.010043499276399,0.0100346774792177,4.806631027159501e-07,2.8182514086750045e-06,2.241628432565984e-06
0.0178472222222222,9.439117134046851,10.996931887314645,11.672299098042515,11.703033605228027,11.843840354949691,11.959376310666984,11.999802181347263,12.000973560650436,11.988176347280614,11.0052765478203,285.1502608001443,0.2144415738223558,0.0092048985776665,0.0007641747139105,0.0098941586828949,0.0010007355107798,0.01004352749675,0.0100346999731727,4.806663534553659e-07,2.818236105907887e-06,2.2416175743036874e-06
0.0178587962962962,9.438671557585906,10.996425977081005,11.671714095172549,11.702659739365744,11.843523777338136,11.959293670328009,11.999759881390048,12.0009728144571,11.988168870371112,11.005279951702278,285.15025699243245,0.2145766580377965,0.0092049292272232,0.0007641771698238,0.009894090062054,0.0010007359918055,0.0100435557171841,0.0100347224670685,4.806696011159942e-07,2.818219571436854e-06,2.241606706276292e-06
0.0178703703703703,9.438227421192437,10.99592066781463,11.671129186492522,11.702285880473823,11.843207215602092,11.959211041581057,11.999717548763442,12.000972063846971,11.988161393679093,11.00528335556112,285.1502531780463,0.2147117355345022,0.0092049591424052,0.0007641796243706,0.0098940214413791,0.0010007364728347,0.0100435839377021,0.0100347449609051,4.806728456996356e-07,2.818201793030613e-06,2.241595828489637e-06
0.0178819444444444,9.43778472450498,10.995415956756004,11.670544372160066,11.701912028585014,11.842890669928067,11.95912842436411,11.999675183541854,12.000971308817611,11.988153917204556,11.005286759396938,285.15024935698824,0.2148468063148522,0.0092049883226981,0.0007641820775506,0.0098939528208706,0.0010007369538673,0.0100436121583053,0.0100347674546824,4.806760872080927e-07,2.8181827584175143e-06,2.2415849409495856e-06
0.0178935185185185,9.437343467185656,10.994911841144472,11.669959652330364,11.701538183731088,11.842574140501256,11.959045818614868,11.999632785799804,12.0009705493664,11.988146440947332,11.00529016320968,285.1502455292608,0.2149818703812378,0.0092050167675876,0.0007641845293634,0.0098938842005288,0.0010007374349034,0.0100436403789947,0.0100347899484002,4.806793256431703e-07,2.818162455285547e-06,2.2415740436620247e-06
0.0179050925925925,9.43690364892052,10.994408318218689,11.669375027156264,11.7011643459428,11.84225762750549,11.95896322427052,11.999590355611645,12.00096978549078,11.988138964907307,11.0052935669994,285.1502416948664,0.2151169277360615,0.0092050444765595,0.0007641869798089,0.0098938155803539,0.0010007379159429,0.0100436685997713,0.0100348124420584,4.806825610066755e-07,2.818140871282343e-06,2.2415631366328657e-06
0.0179166666666666,9.4364652694195,10.993905385216236,11.668790496787892,11.700790515249937,11.841941131123235,11.958880641267854,11.99954789305184,12.00096901718831,11.988131489084424,11.00529697076604,285.15023785380754,0.2152519783817375,0.0092050714490998,0.0007641894288865,0.0098937469603464,0.001000738396986,0.0100436968206362,0.0100348349356569,4.806857933004176e-07,2.818117994015176e-06,2.241552219868044e-06
0.0179282407407407,9.436028328416114,10.99340303937396,11.668206061373157,11.700416691681085,11.841624651535652,11.95879806954315,11.999505398194856,12.00096824445643,11.988124013478512,11.005300374509602,285.15023400608675,0.2153870223206916,0.0092050976846947,0.0007641918765961,0.0098936783405066,0.0010007388780324,0.0100437250415905,0.0100348574291956,4.806890225262081e-07,2.818093811050959e-06,2.24154129337352e-06
0.0179398148148148,9.435592825667754,10.992901277927672,11.667621721057344,11.70004287526399,11.84130818892254,11.958715509032343,11.999462871115211,12.00096746729264,11.988116538089573,11.005303778230145,285.1502301517066,0.2155220595553613,0.0092051231828306,0.0007641943229373,0.0098936097208348,0.0010007393590823,0.0100437532626353,0.0100348799226744,4.806922486858606e-07,2.818068309916248e-06,2.241530357155277e-06
0.0179513888888888,9.435158760955744,10.99240009811234,11.667037475983308,11.699669066025194,11.840991743462324,11.958632959670751,11.99942031188732,12.00096668569438,11.988109062917433,11.005307181927606,285.1502262906696,0.2156570900881954,0.0092051479429941,0.0007641967679097,0.0098935411013312,0.0010007398401357,0.0100437814837717,0.0100349024160931,4.806954717811913e-07,2.818041478097238e-06,2.2415194112193246e-06
0.0179629629629629,9.434726134085054,10.99189949716208,11.66645332629139,11.699295263990336,11.840675315332136,11.958550421393454,11.9993777205857,12.000965899659208,11.988101587961978,11.00531058560199,285.1502224229782,0.2157921139216546,0.0092051719646719,0.0007641992115131,0.0098934724819963,0.0010007403211925,0.0100438097050007,0.0100349249094518,4.806986918140182e-07,2.818013303039768e-06,2.2415084555716942e-06
0.017974537037037,9.43429494488447,10.991399472310093,11.66586927211955,11.698921469183915,11.840358904707614,11.95846789413497,11.999335097284812,12.000965109184564,11.988094113223212,11.005313989253352,285.15021854863505,0.2159271310582109,0.0092051952473509,0.0007642016537472,0.0098934038628304,0.0010007408022528,0.0100438379263234,0.0100349474027502,4.807019087861615e-07,2.817983772149315e-06,2.241497490218444e-06
0.0179861111111111,9.433865193206657,10.990900020788615,11.665285313603192,11.698547681629464,11.840042511763272,11.958385377829302,11.99929244205913,12.00096431426806,11.988086638700906,11.005317392881636,285.1502146676428,0.216062141500348,0.0092052177905182,0.0007642040946115,0.0098933352438337,0.0010007412833164,0.010043866147741,0.0100349698959883,4.807051226994441e-07,2.817952872791e-06,2.2414865151656533e-06
0.0179976851851851,9.43343687892792,10.990401139829032,11.664701450875214,11.698173901349548,11.839726136672084,11.958302872410172,11.999249754983168,12.000963514907198,11.988079164395003,11.0053207964869,285.15021078000376,0.2161971452505613,0.009205239593661,0.0007642065341058,0.0098932666250067,0.0010007417643836,0.0100438943692545,0.0100349923891659,4.807083335556906e-07,2.8179205922895827e-06,2.2414755304194287e-06
0.0180092592592592,9.433010001948505,10.989902826661876,11.664117684066184,11.697800128365486,11.839409779605774,11.95822037781079,11.999207036131397,12.000962711099476,11.988071690305446,11.005324200069085,285.1502068857208,0.2163321423113577,0.0092052606562668,0.0007642089722298,0.0098931980063496,0.0010007422454541,0.010043922590865,0.0100350148822829,4.807115413567282e-07,2.8178869179294662e-06,2.241464535985899e-06
0.0180208333333333,9.43258456219246,10.989405078516713,11.66353401330406,11.697426362697854,11.839093440734644,11.958137893963908,11.999164285578388,12.000961902842391,11.988064216432122,11.005327603628189,285.15020298479635,0.2164671326852554,0.0092052809778233,0.0007642114089831,0.0098931293878627,0.0010007427265281,0.0100439508125737,0.0100350373753393,4.80714746104386e-07,2.8178518369546937e-06,2.241453531871219e-06
0.0180324074074074,9.432160559607496,10.988907892622253,11.662950438714404,11.697052604365863,11.838777120227746,11.95805542080177,11.99912150339867,12.000961090133616,11.98805674277486,11.005331007164273,285.1501990772331,0.2166021163747846,0.0092053005578181,0.0007642138443653,0.0098930607695465,0.0010007432076055,0.0100439790343816,0.0100350598683348,4.807179478004955e-07,2.817815336568949e-06,2.241442518081565e-06
0.0180439814814814,9.43173799416519,10.9884112662063,11.66236696042023,11.69667885338805,11.838460818252656,11.957972958256336,11.999078689666646,12.000960272970588,11.988049269333658,11.005334410677278,285.1501951630337,0.2167370933824869,0.0092053193957392,0.0007642162783763,0.0098929921514011,0.0010007436886863,0.0100440072562898,0.0100350823612695,4.807211464468904e-07,2.817777403935558e-06,2.2414314946231405e-06
0.0180555555555555,9.431316865860992,10.987915196495749,11.661783578542211,11.696305109781576,11.838144534975754,11.957890506258934,11.999035844456955,12.00095945135098,11.988041796108291,11.005337814167262,285.15019124220066,0.2168720637109155,0.0092053374910749,0.0007642187110155,0.009892923533427,0.0010007441697706,0.0100440354782995,0.0100351048541431,4.807243420454066e-07,2.817738026177487e-06,2.241420461502172e-06
0.0180671296296296,9.430897174714062,10.98741968071664,11.661200293198362,11.695931373562871,11.837828270561944,11.957808064740618,11.998992967844115,12.000958625272231,11.98803432309876,11.005341217634168,285.15018731473674,0.2170070273626352,0.0092053548433133,0.0007642211422827,0.0098928549156245,0.0010007446508582,0.0100440637004117,0.0100351273469557,4.807275345978821e-07,2.817697190377344e-06,2.241409418724909e-06
0.0180787037037037,9.430478920767314,10.986924716094052,11.660617104504354,11.695557644747112,11.837512025174815,11.95772563363181,11.998950059902596,12.000957794732074,11.988026850304948,11.005344621077995,285.15018338064465,0.2171419843402222,0.0092053714519431,0.0007642235721776,0.0098927862979939,0.0010007451319493,0.0100440919226276,0.010035149839707,4.807307241061573e-07,2.817654883577379e-06,2.2413983662976275e-06
0.0180902777777777,9.430062104087597,10.986430299852143,11.660034012573362,11.695183923348509,11.837195798976609,11.957643212862765,11.998907120707033,12.000956959727944,11.988019377726744,11.0053480244988,285.1501794399269,0.2172769346462645,0.0092053873164529,0.0007642260006998,0.0098927176805355,0.0010007456130438,0.0100441201449483,0.010035172332397,4.807339105720748e-07,2.8176110927794803e-06,2.241387304226626e-06
0.0181018518518518,9.429646724765462,10.985936429214348,11.65945101751612,11.69481020938025,11.83687959212824,11.957560802362934,11.99886415033194,12.00095612025757,11.988011905364033,11.005351427896583,285.1501754925863,0.2174118782833617,0.0092054024363315,0.0007642284278489,0.0098926490632497,0.0010007460941417,0.0100441483673749,0.0100351948250255,4.807370939974794e-07,2.8175658049451807e-06,2.2413762325182287e-06
0.0181134259259259,9.42923278291522,10.985443101403064,11.658868119440797,11.694436502854558,11.836563404789333,11.95747840206161,11.998821148851846,12.00095527631845,11.988004433216702,11.00535483127129,285.1501715386255,0.2175468152541249,0.0092054168110679,0.0007642308536246,0.0098925804461367,0.001000746575243,0.0100441765899086,0.0100352173175924,4.807402743842179e-07,2.8175190069956523e-06,2.2413651511787826e-06
0.018125,9.42882027867512,10.984950313639729,11.65828531845318,11.694062803782517,11.83624723711796,11.957396011887568,11.998778116341384,12.000954427908257,11.987996961284692,11.005358234622918,285.1501675780472,0.2176817455611766,0.0092054304401514,0.0007642332780267,0.0098925118291969,0.0010007470563477,0.0100442048125504,0.0100352398100977,4.807434517341397e-07,2.8174706858117087e-06,2.24135406021466e-06
0.018136574074074,9.428409212207043,10.984458063145098,11.657702614656444,11.69368911217424,11.835931089271014,11.957313631769068,11.998735052875077,12.000953575024596,11.987989489567894,11.005361637951523,285.1501636108541,0.2178166692071511,0.0092054433230713,0.0007642357010547,0.0098924432124307,0.0010007475374558,0.0100442330353016,0.0100352623025412,4.807466260490961e-07,2.8174208282338045e-06,2.241342959632256e-06
0.0181481481481481,9.427999583696703,10.98396634713879,11.657120008151535,11.693315428038716,11.83561496140402,11.95723126163398,11.998691958527502,12.000952717665086,11.987982018066134,11.005365041257107,285.150159637049,0.2179515861946944,0.0092054554593172,0.0007642381227082,0.0098923745958383,0.0010007480185673,0.0100442612581631,0.0100352847949229,4.807497973309408e-07,2.817369421062036e-06,2.241331849437992e-06
0.0181597222222222,9.427591393353737,10.983475162839682,11.65653749903663,11.692941751384067,11.835298853671134,11.95714890140971,11.998648833373238,12.000951855827338,11.987974546779412,11.005368444539611,285.1501556566346,0.2180864965264638,0.0092054668483789,0.0007642405429871,0.0098923059794201,0.0010007484996821,0.0100442894811363,0.0100353072872425,4.807529655815295e-07,2.8173164510561403e-06,2.2413207296383115e-06
0.0181712962962962,9.427184641411486,10.982984507465744,11.655955087407676,11.692568082217235,11.83498276622521,11.957066551023216,11.99860567748692,12.000950989509022,11.98796707570756,11.00537184779904,285.15015166961365,0.2182214002051283,0.0092054774897461,0.0007642429618908,0.0098922373631764,0.0010007489808004,0.0100443177042221,0.0100353297795,4.807561308027204e-07,2.8172619049354958e-06,2.241309600239684e-06
0.0181828703703703,9.426779328127054,10.98249437823398,11.655372773358067,11.692194420544183,11.834666699217564,11.95698421040106,11.99856249094313,12.000950118707806,11.98795960485046,11.005375251035446,285.1501476759889,0.2183562972333685,0.0092054873829091,0.000764245379419,0.0098921687471076,0.001000749461922,0.0100443459274218,0.0100353522716953,4.807592929963739e-07,2.8172057693791213e-06,2.2412984612486028e-06
0.0181944444444444,9.42637545378136,10.98200477236054,11.654790556978584,11.6918207663698,11.834350652798436,11.956901879469283,11.99851927381644,12.000949243421305,11.987952134208058,11.00537865424883,285.1501436757632,0.2184911876138765,0.009205496527358,0.0007642477955715,0.0098921001312139,0.0010007499430471,0.0100443741507366,0.0100353747638282,4.807624521643522e-07,2.8171480310256778e-06,2.241287312671584e-06
0.0182060185185185,9.425973018679144,10.981515687060664,11.654208438357784,11.691447119698068,11.834034627116466,11.95681955815354,11.998476026181436,12.000948363647185,11.98794466378024,11.005382057439135,285.1501396689392,0.2186260713493561,0.0092055049225833,0.0007642502103478,0.0098920315154957,0.0010007504241755,0.0100444023741674,0.0100353972558987,4.807656083085203e-07,2.817088676473468e-06,2.2412761545151702e-06
0.0182175925925925,9.425572023149016,10.981027119548742,11.65362641758162,11.69107348053177,11.833718622319168,11.95673724637902,11.998432748112805,12.000947479383116,11.987937193566893,11.00538546060642,285.15013565551976,0.2187609484425225,0.0092055125680756,0.0007642526237475,0.0098919628999533,0.0010007509053072,0.0100444305977156,0.0100354197479067,4.80768761430745e-07,2.8170276922804327e-06,2.2412649867859266e-06
0.0182291666666666,9.425172467543176,10.980539067038194,11.65304449473348,11.690699848872782,11.83340263855257,11.956654944070408,11.998389439685184,12.000946590626825,11.987929723567902,11.005388863750625,285.15013163550776,0.2188958188961028,0.0092055194633257,0.0007642550357705,0.0098918942845871,0.0010007513864424,0.0100444588213822,0.010035442239852,4.807719115328955e-07,2.816965064964157e-06,2.241253809490443e-06
0.0182407407407407,9.42477435223782,10.98005152674159,11.65246266989442,11.690326224721844,11.83308667596134,11.9565726511521,11.998346100973096,12.000945697375926,11.98792225378321,11.005392266871809,285.150127608906,0.2190306827128354,0.0092055256078246,0.0007642574464162,0.0098918256693973,0.0010007518675809,0.0100444870451684,0.0100354647317345,4.807750586168432e-07,2.816900781001868e-06,2.241242622635334e-06
0.0182523148148148,9.424377677632831,10.97956449587059,11.651880943143055,11.689952608078784,11.832770734688836,11.956490367547929,11.99830273205123,12.0009447996282,11.987914784212649,11.005395669969914,285.15012357571726,0.2191655398954703,0.0092055310010634,0.0007642598556843,0.0098917570543844,0.0010007523487228,0.0100445152690753,0.0100354872235541,4.807782026844616e-07,2.816834826830429e-06,2.241231426227238e-06
0.0182638888888888,9.423982444151932,10.979077971635943,11.651299314555333,11.689578998942295,11.83245481487711,11.956408093181269,11.99825933299428,12.00094389738132,11.987907314856216,11.005399073045057,285.15011953594444,0.2193003904467693,0.0092055356425334,0.0007642622635744,0.0098916884395486,0.001000752829868,0.0100445434931043,0.0100355097153108,4.807813437376267e-07,2.8167671888463497e-06,2.241220220272817e-06
0.0182754629629629,9.4235886522427,10.978591951247552,11.650717784204916,11.689205397310104,11.832138916666793,11.956325827975036,11.998215903876826,12.00094299063295,11.987899845713684,11.00540247609706,285.15011548959035,0.2194352343695054,0.0092055395317261,0.0007642646700863,0.0098916198248902,0.0010007533110166,0.0100445717172563,0.0100355322070043,4.807844817782162e-07,2.816697853405778e-06,2.241209004778758e-06
0.018287037037037,9.423196302376311,10.978106431914398,11.65013635216286,11.6888318031788,11.831823040197207,11.956243571851871,11.998172444773502,12.00094207938082,11.987892376784998,11.005405879126045,285.1501114366579,0.2195700716664635,0.0092055426681332,0.0007642670752195,0.0098915512104096,0.0010007537921686,0.0100445999415325,0.0100355546986346,4.807876168081106e-07,2.816626806824504e-06,2.241197779751773e-06
0.0182986111111111,9.422805395047988,10.977621410844506,11.649555018497892,11.68845821654412,11.83150718560637,11.956161324733728,11.998128955759055,12.000941163622713,11.9878849080701,11.005409282132009,285.15010737714994,0.2197049023404401,0.0092055450512465,0.0007642694789737,0.0098914825961072,0.0010007542733239,0.0100446281659343,0.0100355771902016,4.807907488291923e-07,2.8165540353779585e-06,2.241186545198596e-06
0.0183101851851851,9.422415930776538,10.977136885245043,11.64897378327612,11.68808463740055,11.83119135303076,11.956079086542331,11.998085436908012,12.000940243356354,11.98787743956882,11.005412685114948,285.15010331106936,0.2198397263942429,0.0092055466805581,0.0007642718813484,0.0098914139819832,0.0010007547544826,0.0100446563904626,0.0100355996817052,4.80793877843346e-07,2.816479525301214e-06,2.241175301125988e-06
0.0183217592592592,9.422027910104704,10.976652852322388,11.648392646561264,11.68771106574178,11.83087554260578,11.95599685719884,11.998041888295234,12.000939318579412,11.9878699712811,11.00541608807481,285.1500992384191,0.2199745438306918,0.0092055475555601,0.0007642742823435,0.0098913453680379,0.0010007552356446,0.0100446846151187,0.0100356221731452,4.807970038524586e-07,2.816403262788984e-06,2.241164047540732e-06
0.0183333333333333,9.421641333598984,10.976169309281827,11.647811608414486,11.687337501560194,11.83055975446524,11.95591463662396,11.99799830999524,12.000938389289672,11.987862503206827,11.00541949101165,285.150095159202,0.2201093546526176,0.009205547675745,0.0007642766819583,0.0098912767542717,0.0010007557168099,0.0100447128399038,0.0100356446645215,4.80800126858419e-07,2.816325233995622e-06,2.2411527844496352e-06
0.0183449074074074,9.421256201849587,10.975686253327922,11.647230668894622,11.686963944847378,11.830243988741756,11.955832424737991,11.99795470208278,12.000937455484973,11.987855035345888,11.005422893925411,285.1500910734211,0.2202441588628632,0.0092055470406052,0.0007642790801927,0.009891208140685,0.0010007561979786,0.0100447410648191,0.0100356671558341,4.808032468631189e-07,2.816245425035125e-06,2.2411415118595317e-06
0.0183564814814814,9.420872515470704,10.975203681664198,11.646649828057946,11.68659039559384,11.829928245566578,11.955750221460733,11.99791106463249,12.000936517162929,11.987847567698168,11.005426296816154,285.15008698107926,0.2203789564642829,0.0092055456496335,0.0007642814770462,0.009891139527278,0.0010007566791506,0.0100447692898657,0.0100356896470828,4.808063638684516e-07,2.816163821981129e-06,2.241130229777276e-06
0.0183680555555555,9.420490275100178,10.974721591493449,11.646069085958176,11.686216853788892,11.82961252506948,11.955668026711749,11.997867397719176,12.000935574321431,11.987840100263554,11.005429699683871,285.15008288217945,0.2205137474597424,0.0092055435023229,0.0007642838725185,0.0098910709140511,0.001000757160326,0.0100447975150448,0.0100357121382675,4.80809477876313e-07,2.8160804108669123e-06,2.2411189382097502e-06
0.0183796296296296,9.420109481399606,10.97423998001733,11.645488442646696,11.685843319421052,11.82929682737904,11.95558584040981,11.997823701417474,12.000934626958212,11.98783263304199,11.00543310252857,285.1500787767246,0.2206485318521193,0.0092055405981663,0.0007642862666092,0.0098910023010046,0.0010007576415047,0.0100448257403576,0.0100357346293881,4.808125888886008e-07,2.815995177685394e-06,2.241107637163859e-06
0.0183912037037037,9.41973013505458,10.973758844436873,11.644907898172336,11.68546979247759,11.828981152622418,11.955503662473577,11.997779975802018,12.000933675071051,11.98782516603336,11.00543650535019,285.1500746647177,0.2207833096443026,0.0092055369366571,0.0007642886593178,0.0098909336881389,0.0010007581226867,0.0100448539658054,0.0100357571204445,4.808156969072156e-07,2.8159081083891343e-06,2.241096326646532e-06
0.0184027777777777,9.419352236774271,10.973278181951969,11.644327452581535,11.685096272944918,11.82866550092541,11.955421492821015,11.997736220947672,12.000932718657792,11.987817699237496,11.005439908148787,285.1500705461618,0.2209180808391929,0.0092055325172886,0.0007642910506441,0.0098908650754542,0.001000758603872,0.0100448821913893,0.0100357796114366,4.808188019340596e-07,2.815819188890335e-06,2.241085006664721e-06
0.0184143518518518,9.4189757872918,10.97279798976183,11.643747105918123,11.684722760808311,11.828349872412502,11.955339331369771,11.997692436929071,12.000931757716216,11.987810232654397,11.005443310924306,285.1500664210599,0.2210528454397024,0.0092055273395545,0.0007642934405877,0.0098907964629509,0.0010007590850607,0.0100449104171105,0.0100358021023642,4.808219039710375e-07,2.8157284050608386e-06,2.2410736772254058e-06
0.0184259259259259,9.418600787363973,10.972318265064644,11.643166858223594,11.68434925605203,11.828034267206815,11.955257178037073,11.997648623820965,12.000930792244104,11.987802766283837,11.005446713676804,285.15006228941485,0.2211876034487549,0.0092055214029486,0.0007642958291481,0.0098907278506293,0.0010007595662527,0.0100449386429702,0.0100358245932273,4.80825003020056e-07,2.8156357427321283e-06,2.241062338335587e-06
0.0184375,9.418227237771532,10.971839005057689,11.642586709536886,11.6839757586593,11.82771868543017,11.95517503273959,11.997604781698044,12.0009298222393,11.98779530012581,11.00545011640628,285.1500581512298,0.2213223548692857,0.0092055147069649,0.0007642982163251,0.0098906592384898,0.0010007600474479,0.0100449668689697,0.0100358470840257,4.808280990830244e-07,2.8155411876953298e-06,2.2410509900022907e-06
0.018449074074074,9.417855139318815,10.971360206937447,11.642006659894491,11.683602268612276,11.827403127202842,11.955092895393648,11.997560910635116,12.000928847699583,11.98778783418021,11.005453519112734,285.1500540065078,0.2214570997042417,0.0092055072510974,0.0007643006021181,0.0098905906265327,0.0010007605286465,0.0100449950951101,0.0100358695747594,4.808311921618538e-07,2.815444725701209e-06,2.2410396322325677e-06
0.0184606481481481,9.417484492834204,10.970881867899324,11.641426709330403,11.683228785892254,11.82708759264409,11.955010765915064,11.997517010706872,12.00092786862291,11.987780368446863,11.005456921796169,285.1500498552518,0.2215918379565815,0.0092054990348405,0.0007643029865269,0.0098905220147582,0.0010007610098485,0.0100450233213927,0.0100358920654282,4.808342822584578e-07,2.815346342460173e-06,2.2410282650334923e-06
0.0184722222222222,9.417115299169607,10.970403985138091,11.640846857876229,11.682855310479283,11.826772081871468,11.954928644219308,11.99747308198812,12.000926885007004,11.987772902925656,11.00546032445652,285.1500456974649,0.2217265696292752,0.0092054900576887,0.000764305369551,0.0098904534031668,0.0010007614910537,0.0100450515478186,0.0100359145560319,4.80837369374752e-07,2.8152460236422707e-06,2.2410168884121638e-06
0.0184837962962962,9.416747559200928,10.969926555847394,11.640267105560952,11.682481842352502,11.826456595001504,11.954846530221232,11.997429124553548,12.000925896849708,11.987765437616588,11.005463727093854,285.1500415331502,0.2218612947253045,0.0092054803191366,0.0007643077511901,0.0098903847917588,0.0010007619722622,0.0100450797743891,0.0100359370465706,4.808404535126545e-07,2.8151437548771908e-06,2.241005502375704e-06
0.0184953703703703,9.416381273827824,10.969449577220018,11.63968745241118,11.682108381489911,11.826141132149075,11.954764423835345,11.997385138477966,12.000924904148974,11.98775797251949,11.005467129708164,285.15003736231074,0.2219960132476625,0.0092054698186792,0.0007643101314437,0.0098903161805345,0.001000762453474,0.0100451080011055,0.0100359595370441,4.808435346740855e-07,2.815039521754265e-06,2.2409941069312613e-06
0.0185069444444444,9.416016443973716,10.968973046448014,11.639107898451016,11.68173492786866,11.82582569342793,11.954682324975806,11.99734112383618,12.000923906902642,11.987750507634246,11.005470532299398,285.1500331849496,0.2221307251993542,0.0092054585558113,0.0007643125103115,0.0098902475694942,0.0010007629346891,0.0100451362279688,0.0100359820274523,4.808466128609672e-07,2.8149333098224647e-06,2.2409827020860077e-06
0.0185185185185185,9.41565307058579,10.968496960722348,11.638528443702173,11.681361481464648,11.82551027895039,11.954600233556164,11.997297080702936,12.000922905108553,11.987743042960744,11.00547393486761,285.15002900106987,0.222265430583396,0.0092054465300283,0.0007643148877931,0.0098901789586382,0.0010007634159075,0.0100451644549805,0.010036004517795,4.808496880752243e-07,2.814825104590403e-06,2.240971287847137e-06
0.0185300925925925,9.415291154635156,10.968021317233196,11.637949088183802,11.68098804225292,11.825194888827468,11.954518149489616,11.997253009152985,12.000921898764602,11.987735578498928,11.005477337412856,285.1500248106747,0.2224001294028158,0.0092054337408254,0.0007643172638882,0.0098901103479669,0.0010007638971292,0.0100451926821416,0.0100360270080722,4.808527603187836e-07,2.8147148915263342e-06,2.240959864221872e-06
0.0185416666666666,9.414930697116516,10.96754611316976,11.637369831912622,11.680614610207384,11.824879523168704,11.95443607268885,11.997208909261133,12.00092088786863,11.987728114248682,11.005480739934969,285.15002061376725,0.2225348216606533,0.0092054201876983,0.0007643196385962,0.0098900417374807,0.0010007643783542,0.0100452209094535,0.0100360494982837,4.80855829593574e-07,2.814602656058153e-06,2.240948431217454e-06
0.0185532407407407,9.414571699048622,10.9670713457204,11.636790674902784,11.680241185300927,11.82456418208244,11.954354003066214,11.997164781102184,12.000919872418647,11.987720650209836,11.005484142434112,285.1500164103506,0.2226695073599596,0.0092054058701426,0.0007643220119168,0.0098899731271797,0.0010007648595825,0.0100452491369173,0.0100360719884295,4.808588959015269e-07,2.814488383573397e-06,2.240936988841153e-06
0.0185648148148148,9.414214161473751,10.966597012072612,11.636211617166056,11.67986776750547,11.8242488656756,11.954271940533433,11.997120624750949,12.00091885241244,11.987713186382337,11.005487544910238,285.15001220042785,0.2228041865037974,0.0092053907876543,0.0007643243838497,0.0098899045170645,0.001000765340814,0.0100452773645343,0.0100360944785094,4.808619592445757e-07,2.814372059419244e-06,2.240925537100262e-06
0.0185763888888888,9.41385808545823,10.966123109412932,11.635632658711756,11.679494356791793,11.82393357405374,11.954189885002052,11.997076440282228,12.000917827847957,11.987705722766066,11.005490947363285,285.15000798400223,0.2229388590952411,0.0092053749397295,0.0007643267543943,0.0098898359071352,0.0010007658220488,0.0100453055923058,0.0100361169685233,4.808650196246561e-07,2.8142536689025123e-06,2.2409140760020967e-06
0.0185879629629629,9.413503472091977,10.96564963492699,11.63505379954671,11.679120953129711,11.823618307321112,11.954107836382889,11.997032227770887,12.000916798723154,11.987698259360968,11.00549434979331,285.15000376107696,0.2230735251373766,0.0092053583258643,0.0007643291235504,0.0098897672973923,0.0010007663032869,0.0100453338202329,0.010036139458471,4.80868077043706e-07,2.814133197289662e-06,2.240902605553999e-06
